idx,transistor_id,type,voltage,current,p_loss,pmax,power_margin_w,power_margin_pct,tamb,rthja,tj,tjmax,temperature_margin_c,status,reason,priority,criticality_score,recommended_action,thermal_power_limit_w,allowed_power_w,limiting_factor,max_current_available,max_current_a,current_reduction_pct,max_voltage_available,max_voltage_v,voltage_reduction_pct
456,DEMO_MOSFET_02,MOSFET,58.463000,0.059303,3.467031,20.000000,16.532969,82.664844,25.620000,25.000000,112.295782,175.000000,62.704218,SAFE,NONE,4,0.641690,No immediate action,5.975200,5.975200,TEMPERATURE,1,0.102205,0.000000,1,100.757129,0.000000
457,DEMO_BJT_01,BJT,3.438000,0.752290,2.586373,10.000000,7.413627,74.136270,38.140000,50.000000,167.458651,150.000000,-17.458651,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.116391,Correct thermal operating condition,2.237200,2.237200,TEMPERATURE,1,0.650727,13.500490,1,2.973853,13.500490
458,DEMO_MOSFET_01,MOSFET,29.684000,0.127484,3.784235,10.000000,6.215765,62.157649,34.220000,40.000000,185.589402,150.000000,-35.589402,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.237263,Correct thermal operating condition,2.894500,2.894500,TEMPERATURE,1,0.097510,23.511622,1,22.704810,23.511622
459,DEMO_MOSFET_02,MOSFET,50.191000,0.043236,2.170058,20.000000,17.829942,89.149710,45.980000,25.000000,100.231452,175.000000,74.768548,SAFE,NONE,4,0.572751,No immediate action,5.160800,5.160800,TEMPERATURE,1,0.102823,0.000000,1,119.363493,0.000000
460,DEMO_BJT_01,BJT,21.615000,0.154449,3.338415,10.000000,6.661585,66.615849,24.690000,50.000000,191.610757,150.000000,-41.610757,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.277405,Correct thermal operating condition,2.506200,2.506200,TEMPERATURE,1,0.115947,24.928450,1,16.226716,24.928450
461,DEMO_MOSFET_01,MOSFET,18.495000,0.217780,4.027841,10.000000,5.972159,59.721589,22.630000,40.000000,183.743644,150.000000,-33.743644,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.224958,Correct thermal operating condition,3.184250,3.184250,TEMPERATURE,1,0.172168,20.944001,1,14.621407,20.944001
462,DEMO_MOSFET_02,MOSFET,32.600000,0.056029,1.826545,20.000000,18.173455,90.867273,31.520000,25.000000,77.183635,175.000000,97.816365,SAFE,NONE,4,0.441049,No immediate action,5.739200,5.739200,TEMPERATURE,1,0.176049,0.000000,1,102.432669,0.000000
463,DEMO_BJT_01,BJT,25.755000,0.109922,2.831041,10.000000,7.168959,71.689589,39.460000,50.000000,181.012056,150.000000,-31.012056,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.206747,Correct thermal operating condition,2.210800,2.210800,TEMPERATURE,1,0.085840,21.908587,1,20.112443,21.908587
464,DEMO_MOSFET_01,MOSFET,22.191000,0.167025,3.706452,10.000000,6.293548,62.935482,44.100000,40.000000,192.358071,150.000000,-42.358071,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.282387,Correct thermal operating condition,2.647500,2.647500,TEMPERATURE,1,0.119305,28.570499,1,15.850921,28.570499
465,DEMO_MOSFET_02,MOSFET,31.310000,0.136888,4.285963,20.000000,15.714037,78.570184,37.440000,25.000000,144.589082,175.000000,30.410918,SAFE,NONE,4,0.826223,No immediate action,5.502400,5.502400,TEMPERATURE,1,0.175739,0.000000,1,40.196365,0.000000
466,DEMO_BJT_01,BJT,14.871000,0.246443,3.664854,10.000000,6.335146,63.351461,30.070000,50.000000,213.312693,150.000000,-63.312693,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.422085,Correct thermal operating condition,2.398600,2.398600,TEMPERATURE,1,0.161294,34.551278,1,9.732879,34.551278
467,DEMO_MOSFET_01,MOSFET,28.007000,0.097232,2.723177,10.000000,7.276823,72.768234,36.330000,40.000000,145.257065,150.000000,4.742935,CRITICAL,LOW_MARGIN,3,0.968380,Monitor / investigate,2.841750,2.841750,TEMPERATURE,1,0.101466,0.000000,1,29.226489,0.000000
468,DEMO_MOSFET_02,MOSFET,49.201000,0.060591,2.981138,20.000000,17.018862,85.094311,49.710000,25.000000,124.238445,175.000000,50.761555,SAFE,NONE,4,0.709934,No immediate action,5.011600,5.011600,TEMPERATURE,1,0.101860,0.000000,1,82.711954,0.000000
469,DEMO_BJT_01,BJT,28.805000,0.041539,1.196531,10.000000,8.803469,88.034691,25.570000,50.000000,85.396545,150.000000,64.603455,SAFE,NONE,4,0.569310,No immediate action,2.488600,2.488600,TEMPERATURE,1,0.086395,0.000000,1,59.909964,0.000000
470,DEMO_MOSFET_01,MOSFET,37.835000,0.097559,3.691145,10.000000,6.308855,63.088552,26.160000,40.000000,173.805791,150.000000,-23.805791,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.158705,Correct thermal operating condition,3.096000,3.096000,TEMPERATURE,1,0.081829,16.123582,1,31.734643,16.123582
471,DEMO_MOSFET_02,MOSFET,43.770000,0.158113,6.920606,20.000000,13.079394,65.396970,54.290000,25.000000,227.305150,175.000000,-52.305150,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.298887,Correct thermal operating condition,4.828400,4.828400,TEMPERATURE,1,0.110313,30.231543,1,30.537653,30.231543
472,DEMO_BJT_01,BJT,15.434000,0.179427,2.769276,10.000000,7.230724,72.307237,42.610000,50.000000,181.073816,150.000000,-31.073816,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.207159,Correct thermal operating condition,2.147800,2.147800,TEMPERATURE,1,0.139160,22.441831,1,11.970328,22.441831
473,DEMO_MOSFET_01,MOSFET,29.702000,0.143711,4.268504,10.000000,5.731496,57.314959,37.420000,40.000000,208.160165,150.000000,-58.160165,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.387734,Correct thermal operating condition,2.814500,2.814500,TEMPERATURE,1,0.094758,34.063552,1,19.584444,34.063552
474,DEMO_MOSFET_02,MOSFET,34.875000,0.090708,3.163441,20.000000,16.836558,84.182792,26.510000,25.000000,105.596037,175.000000,69.403963,SAFE,NONE,4,0.603406,No immediate action,5.939600,5.939600,TEMPERATURE,1,0.170311,0.000000,1,65.480443,0.000000
475,DEMO_BJT_01,BJT,11.664000,0.161140,1.879537,10.000000,8.120463,81.204630,50.830000,50.000000,144.806848,150.000000,5.193152,CRITICAL,LOW_MARGIN,3,0.965379,Monitor / investigate,1.983400,1.983400,TEMPERATURE,1,0.170045,0.000000,1,12.308552,0.000000
476,DEMO_MOSFET_01,MOSFET,4.556000,0.162722,0.741361,10.000000,9.258639,92.586386,45.920000,40.000000,75.574457,150.000000,74.425543,SAFE,NONE,4,0.503830,No immediate action,2.602000,2.602000,TEMPERATURE,1,0.571115,0.000000,1,15.990462,0.000000
477,DEMO_MOSFET_02,MOSFET,55.821000,0.094279,5.262748,20.000000,14.737252,73.686260,53.210000,25.000000,184.778701,175.000000,-9.778701,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.055878,Correct thermal operating condition,4.871600,4.871600,TEMPERATURE,1,0.087272,7.432392,1,51.672165,7.432392
478,DEMO_BJT_01,BJT,7.992000,0.264652,2.115099,10.000000,7.884901,78.849012,41.240000,50.000000,146.994939,150.000000,3.005061,CRITICAL,LOW_MARGIN,3,0.979966,Monitor / investigate,2.175200,2.175200,TEMPERATURE,1,0.272172,0.000000,1,8.219095,0.000000
479,DEMO_MOSFET_01,MOSFET,23.795000,0.038242,0.909968,10.000000,9.090032,90.900316,48.120000,40.000000,84.518736,150.000000,65.481264,SAFE,NONE,4,0.563458,No immediate action,2.547000,2.547000,TEMPERATURE,1,0.107039,0.000000,1,66.602165,0.000000
480,DEMO_MOSFET_02,MOSFET,45.749000,0.034340,1.571021,20.000000,18.428979,92.144897,25.860000,25.000000,65.135517,175.000000,109.864483,SAFE,NONE,4,0.372203,No immediate action,5.965600,5.965600,TEMPERATURE,1,0.130398,0.000000,1,173.721607,0.000000
481,DEMO_BJT_01,BJT,27.345000,0.021049,0.575585,10.000000,9.424415,94.244151,24.570000,50.000000,53.349245,150.000000,96.650755,SAFE,NONE,4,0.355662,No immediate action,2.508600,2.508600,TEMPERATURE,1,0.091739,0.000000,1,119.179058,0.000000
482,DEMO_MOSFET_01,MOSFET,6.707000,0.157316,1.055118,10.000000,8.944882,89.448816,24.030000,40.000000,66.234736,150.000000,83.765264,SAFE,NONE,4,0.441565,No immediate action,3.149250,3.149250,TEMPERATURE,1,0.469547,0.000000,1,20.018625,0.000000
483,DEMO_MOSFET_02,MOSFET,42.466000,0.065537,2.783094,20.000000,17.216906,86.084529,28.210000,25.000000,97.787356,175.000000,77.212644,SAFE,NONE,4,0.558785,No immediate action,5.871600,5.871600,TEMPERATURE,1,0.138266,0.000000,1,89.592139,0.000000
484,DEMO_BJT_01,BJT,29.381000,0.066944,1.966882,10.000000,8.033118,80.331183,20.500000,50.000000,118.844083,150.000000,31.155917,SAFE,NONE,4,0.792294,No immediate action,2.590000,2.590000,TEMPERATURE,1,0.088152,0.000000,1,38.689054,0.000000
485,DEMO_MOSFET_01,MOSFET,35.584000,0.124127,4.416935,10.000000,5.583065,55.830648,21.320000,40.000000,197.997407,150.000000,-47.997407,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.319983,Correct thermal operating condition,3.217000,3.217000,TEMPERATURE,1,0.090406,27.166692,1,25.917004,27.166692
486,DEMO_MOSFET_02,MOSFET,46.575000,0.069896,3.255406,20.000000,16.744594,83.722969,34.030000,25.000000,115.415155,175.000000,59.584845,SAFE,NONE,4,0.659515,No immediate action,5.638800,5.638800,TEMPERATURE,1,0.121069,0.000000,1,80.674144,0.000000
487,DEMO_BJT_01,BJT,3.657000,0.635008,2.322224,10.000000,7.677776,76.777757,26.490000,50.000000,142.601213,150.000000,7.398787,CRITICAL,LOW_MARGIN,3,0.950675,Monitor / investigate,2.470200,2.470200,TEMPERATURE,1,0.675472,0.000000,1,3.890030,0.000000
488,DEMO_MOSFET_01,MOSFET,11.592000,0.308619,3.577511,10.000000,6.422489,64.224886,45.750000,40.000000,188.850458,150.000000,-38.850458,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.259003,Correct thermal operating condition,2.606250,2.606250,TEMPERATURE,1,0.224832,27.149080,1,8.444879,27.149080
489,DEMO_MOSFET_02,MOSFET,7.051000,1.090529,7.689320,20.000000,12.310680,61.553400,44.550000,25.000000,236.782999,175.000000,-61.782999,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.353046,Correct thermal operating condition,5.218000,5.218000,TEMPERATURE,1,0.740037,32.139643,1,4.784834,32.139643
490,DEMO_BJT_01,BJT,25.453000,0.096635,2.459651,10.000000,7.540349,75.403493,51.860000,50.000000,174.842533,150.000000,-24.842533,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.165617,Correct thermal operating condition,1.962800,1.962800,TEMPERATURE,1,0.077115,20.200050,1,20.311481,20.200050
491,DEMO_MOSFET_01,MOSFET,33.940000,0.015901,0.539680,10.000000,9.460320,94.603201,52.360000,40.000000,73.947198,150.000000,76.052802,SAFE,NONE,4,0.492981,No immediate action,2.441000,2.441000,TEMPERATURE,1,0.071921,0.000000,1,153.512358,0.000000
492,DEMO_MOSFET_02,MOSFET,46.195000,0.126272,5.833135,20.000000,14.166865,70.834325,46.520000,25.000000,192.348376,175.000000,-17.348376,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.099134,Correct thermal operating condition,5.139200,5.139200,TEMPERATURE,1,0.111250,11.896434,1,40.699442,11.896434
493,DEMO_BJT_01,BJT,3.049000,0.241576,0.736565,10.000000,9.263435,92.634348,49.890000,50.000000,86.718261,150.000000,63.281739,SAFE,NONE,4,0.578122,No immediate action,2.002200,2.002200,TEMPERATURE,1,0.656674,0.000000,1,8.288075,0.000000
494,DEMO_MOSFET_01,MOSFET,37.353000,0.045270,1.690970,10.000000,8.309030,83.090297,26.940000,40.000000,94.578812,150.000000,55.421188,SAFE,NONE,4,0.630525,No immediate action,3.076500,3.076500,TEMPERATURE,1,0.082363,0.000000,1,67.958913,0.000000
495,DEMO_MOSFET_02,MOSFET,40.272000,0.067492,2.718038,20.000000,17.281962,86.409811,28.400000,25.000000,96.350946,175.000000,78.649054,SAFE,NONE,4,0.550577,No immediate action,5.864000,5.864000,TEMPERATURE,1,0.145610,0.000000,1,86.884371,0.000000
496,DEMO_BJT_01,BJT,5.758000,0.283512,1.632462,10.000000,8.367538,83.675379,35.970000,50.000000,117.593105,150.000000,32.406895,SAFE,NONE,4,0.783954,No immediate action,2.280600,2.280600,TEMPERATURE,1,0.396075,0.000000,1,8.044104,0.000000
497,DEMO_MOSFET_01,MOSFET,32.926000,0.102808,3.385056,10.000000,6.614944,66.149438,35.170000,40.000000,170.572248,150.000000,-20.572248,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.137148,Correct thermal operating condition,2.870750,2.870750,TEMPERATURE,1,0.087188,15.193432,1,27.923411,15.193432
498,DEMO_MOSFET_02,MOSFET,40.656000,0.090116,3.663756,20.000000,16.336244,81.681220,28.230000,25.000000,119.823902,175.000000,55.176098,SAFE,NONE,4,0.684708,No immediate action,5.870800,5.870800,TEMPERATURE,1,0.144402,0.000000,1,65.147144,0.000000
499,DEMO_BJT_01,BJT,11.439000,0.038673,0.442380,10.000000,9.557620,95.576196,43.740000,50.000000,65.859022,150.000000,84.140978,SAFE,NONE,4,0.439060,No immediate action,2.125200,2.125200,TEMPERATURE,1,0.185785,0.000000,1,54.953068,0.000000
500,DEMO_MOSFET_01,MOSFET,10.147000,0.420078,4.262531,10.000000,5.737469,57.374685,26.800000,40.000000,197.301259,150.000000,-47.301259,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.315342,Correct thermal operating condition,3.080000,3.080000,TEMPERATURE,1,0.303538,27.742469,1,7.331972,27.742469
